trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",25,1,-17.121409535013857,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",30,16,12.235460985166753,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",20,15,-0.42494369053141545,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",25,8,27.725491244467566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,12,16.30502414498182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",20,12,10.897169258486283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",20,16,9.468379647696661,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,3,18.39128332217443,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",25,16,16.58796857900877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",20,2,26.34313061303322,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",35,28,13.434545613447662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",20,6,23.83938722918461,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",30,0,42.71986691225038,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",25,17,14.291451502173176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",30,19,21.28591255562024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,13,0.9744955994693363,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",25,10,23.652230023880502,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",25,13,-2.352599057200463,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",25,7,-61.27606050125352,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",25,18,11.867817161723924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",25,0,29.977306043625763,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",20,8,20.3506083218466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",20,11,20.123038285836298,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",30,17,24.258607248830046,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",20,6,22.599243643028174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",30,3,32.42534090328534,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",25,15,15.095248904367814,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",20,0,16.707915493379243,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",20,6,23.706679973253397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",30,18,16.63176650137697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",25,8,26.703700330257096,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",20,12,3.3799788353975275,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",25,9,2.202171671996904,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,6,20.55909849536705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",25,9,25.48521481458722,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",25,18,10.904586974272695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",20,0,25.266245127370883,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",25,11,28.116083346566313,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",30,19,10.320558156575249,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",20,2,23.25991969158987,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",20,5,26.944625737478425,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",30,9,34.900885565279054,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",20,7,21.91603772794711,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",30,7,38.46259729443651,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",25,9,22.51657727429812,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",30,16,18.70725605106811,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",20,8,21.46040945637954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",20,16,4.751966141351779,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",25,11,19.092829802394398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",25,10,28.535204998591322,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",20,11,18.037111514260214,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",30,13,26.608972321490125,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",20,6,25.02074864261922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",20,6,14.082144050600364,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,5,25.31193917858406,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",20,0,29.838167163322716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",25,10,23.894594533103945,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",35,18,31.547888605227264,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,14,10.293520447497524,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",30,0,35.80375373276037,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",25,13,25.60767804685929,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",20,12,12.740073291817104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",25,13,24.5516265523327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",20,10,15.78057973617757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",20,3,3.364170727494483,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",25,10,-15.996437427451847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",20,14,11.911032132941596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",25,17,15.944041230149217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",25,13,-3.4018786846966966,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",25,12,-21.121758125198046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",20,13,-27.495751345985276,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",25,17,-10.98527777928299,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",25,14,21.19609732795888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",25,17,14.039824647193045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",30,10,24.511171434894795,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",20,9,17.99938360282757,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",20,1,28.66522284664179,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",30,8,34.950832660962874,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",30,0,-6.013388033108803,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
1579,False,"{'a': 0.002, 'e': 0.042595783903756214}",25,9,24.200333782006815,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1580,False,"{'a': 0.002, 'e': 0.042510677470750526}",25,1,29.549994854351908,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.002, 'e': 0.042425741080511385}",20,12,12.680348605269264,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.002, 'e': 0.042340974393293145}",20,8,17.761122907746998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.042256377070028925}",20,0,17.76037709702131,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1584,False,"{'a': 0.002, 'e': 0.04217194877232933}",20,9,16.855286276739694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.042087689162481054}",20,10,19.51575642153154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04200359790344555}",25,16,15.608289540939683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.002, 'e': 0.04191967465885765}",20,11,17.96592824038443,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.002, 'e': 0.0418359190930243}",25,15,17.96978853720541,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04175233087092308}",25,5,15.922657583753805,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04166890965820104}",20,16,5.541561406268517,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.002, 'e': 0.04158565512117316}",20,0,27.70578068162017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1592,False,"{'a': 0.002, 'e': 0.04150256692682124}",35,20,26.779933578817523,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.002, 'e': 0.04141964474279235}",20,9,18.091116440781672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.041336888237397666}",20,10,19.953355934854002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.002, 'e': 0.04125429707961103}",25,7,28.229036187962272,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.002, 'e': 0.04117187093906774}",35,18,26.62412165446601,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.002, 'e': 0.04108960948606308}",20,10,16.684433933964886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04100751239155117}",20,0,29.562690417810227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1599,False,"{'a': 0.002, 'e': 0.04092557932714349}",20,4,11.324694508534948,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1600,False,"{'a': 0.002, 'e': 0.0408438099651077}",20,3,32.21202478172457,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.002, 'e': 0.04076220397836621}",20,5,28.126571272757623,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.002, 'e': 0.040680761040495}",20,12,14.469725894211589,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.002, 'e': 0.04059948082572218}",25,13,19.455011796649867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.002, 'e': 0.040518363008926805}",25,3,39.37895942976892,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.002, 'e': 0.04043740726563748}",20,13,8.749425328397738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.002, 'e': 0.04035661327203115}",20,0,-18.294762872609937,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
1607,False,"{'a': 0.002, 'e': 0.0402759807049317}",20,6,23.766891378137892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.002, 'e': 0.040195509241808786}",20,9,19.412997408231252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.002, 'e': 0.040115198560776416}",25,6,32.64446313756536,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.002, 'e': 0.040035048340591795}",25,3,37.78103196711436,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.002, 'e': 0.039955058260653896}",35,0,50.09189689588742,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1612,False,"{'a': 0.002, 'e': 0.039875228001002336}",20,16,9.662534180509933,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.002, 'e': 0.039795557242315927}",20,0,28.823311383916103,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1614,False,"{'a': 0.002, 'e': 0.03971604566591157}",30,7,42.278594737463514,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.002, 'e': 0.0396366929537428}",30,22,13.716439190625575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.002, 'e': 0.039557498788398725}",35,28,13.691667833762086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.002, 'e': 0.039478462853102525}",25,15,17.995017374603414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.002, 'e': 0.03939958483171039}",25,15,14.022013069044421,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.002, 'e': 0.039320864408710104}",30,24,13.779346984070367,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.002, 'e': 0.03924230126921989}",20,6,21.0283155058403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.002, 'e': 0.039163895098987066}",30,19,-4.424036844558655,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1622,False,"{'a': 0.002, 'e': 0.03908564558438687}",25,10,25.51600655517886,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.002, 'e': 0.03900755241242111}",20,8,16.85448112025043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.002, 'e': 0.038929615270717026}",20,0,-30.352220329672942,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
1625,False,"{'a': 0.002, 'e': 0.03885183384752591}",20,8,17.511588886550335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.002, 'e': 0.03877420783172201}",25,0,22.293897481106786,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1627,False,"{'a': 0.002, 'e': 0.038696736912801115}",20,12,10.60591883769116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.002, 'e': 0.03861942078087949}",25,17,12.921031445736075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.002, 'e': 0.03854225912669246}",35,0,50.48568340563886,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1630,False,"{'a': 0.002, 'e': 0.03846525164159334}",30,21,15.404491637107373,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.002, 'e': 0.038388398017552054}",30,8,-9.416491732832286,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1632,False,"{'a': 0.002, 'e': 0.03831169794715405}",20,6,20.148583335230725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.002, 'e': 0.03823515112359889}",25,15,20.832360775902576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.002, 'e': 0.038158757240699226}",20,9,16.099101434603458,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.002, 'e': 0.03808251599287939}",25,14,17.02179087080394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.002, 'e': 0.038006427075174314}",20,0,21.25529193700417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1637,False,"{'a': 0.002, 'e': 0.0379304901832282}",20,16,8.864657844593747,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.002, 'e': 0.03785470501329341}",20,15,10.73129964224084,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.002, 'e': 0.037779071262229125}",25,8,28.926994145271877,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.002, 'e': 0.037703588627500284}",30,7,34.02677249640483,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.002, 'e': 0.0376282568071762}",25,11,20.748199788881603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.002, 'e': 0.03755307549992954}",20,13,8.145547229107958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.002, 'e': 0.03747804440503493}",20,10,17.356052953521793,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.002, 'e': 0.037403163222367926}",20,5,23.791659400004548,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.002, 'e': 0.03732843165240367}",30,12,22.749500771186476,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.002, 'e': 0.03725384939621581}",25,15,21.083340930422626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.002, 'e': 0.03717941615547519}",20,14,8.748219032489141,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.002, 'e': 0.03710513163244877}",20,0,17.947131520698544,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1649,False,"{'a': 0.002, 'e': 0.037030995529998355}",25,5,29.707331056707403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.002, 'e': 0.03695700755157944}",20,12,12.055924250490783,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.002, 'e': 0.036883167401239994}",20,14,10.926392612402232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1652,False,"{'a': 0.002, 'e': 0.03680947478361935}",20,15,8.795754058643604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.002, 'e': 0.0367359294039469}",20,3,22.32956406335338,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1654,False,"{'a': 0.002, 'e': 0.03666253096804106}",20,16,5.597114791960104,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.002, 'e': 0.03658927918230796}",25,18,10.753471613363967,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.002, 'e': 0.0365161737537404}",20,10,14.027768783978217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.002, 'e': 0.036443214389916524}",20,3,25.445290823695235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.002, 'e': 0.03637040079899881}",35,21,27.565091646283562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.002, 'e': 0.03629773268973277}",30,14,27.02611834055008,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.002, 'e': 0.03622520977144591}",30,8,37.83345312905601,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.002, 'e': 0.03615283175404641}",20,0,32.12647125350871,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1662,False,"{'a': 0.002, 'e': 0.03608059834802215}",25,12,22.827989768946345,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.002, 'e': 0.036008509264439374}",30,20,21.33735997328653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.002, 'e': 0.03593656421494168}",25,0,22.48734266813448,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1665,False,"{'a': 0.002, 'e': 0.03586476291174875}",20,5,25.338718903495657,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.002, 'e': 0.0357931050676553}",20,6,27.89405203274238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.002, 'e': 0.035721590396029845}",20,3,13.444945328065577,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1668,False,"{'a': 0.002, 'e': 0.035650218610813585}",20,4,25.178673919184952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.002, 'e': 0.03557898942651932}",20,0,31.496539566069114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.002, 'e': 0.035507902558230185}",20,4,24.189429924670335,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.002, 'e': 0.03543695772159864}",25,10,10.242920883710545,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1672,False,"{'a': 0.002, 'e': 0.03536615463284522}",20,4,28.53262344852217,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.002, 'e': 0.03529549300875749}",25,16,-25.212300801085668,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1674,False,"{'a': 0.002, 'e': 0.035224972566688856}",30,16,28.04271220332377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.002, 'e': 0.03515459302455746}",30,4,44.108805547529066,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.002, 'e': 0.035084354100845025}",20,13,10.906477492193476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.002, 'e': 0.035014255514595784}",20,8,19.95630060902911,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.002, 'e': 0.03494429698541527}",20,6,-17.100164590581986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1679,False,"{'a': 0.002, 'e': 0.034874478233469314}",20,11,14.160320567923769,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.002, 'e': 0.03480479897948277}",20,0,27.987801768056812,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1681,False,"{'a': 0.002, 'e': 0.03473525894473856}",25,19,11.325187927840382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.002, 'e': 0.03466585785107644}",35,15,30.728087941525708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
